station_id,year,month,n_rain,R5mm (Days with ≥ 5mm rain),R10mm (Days with ≥ 10mm rain),R20mm (Days with ≥ 20mm rain),SDII (Average Daily Rainfall Intensity),PRCPTOT (Total Precipitation),Rx1day (Wettest day),Rx5day (Wettest 5-Day Period),n_maxdy,n_mindy,FD (Frost Days),TR (Tropical Nights),SU (Summer Days),ID (Icing Days),TNn (Coldest Night),TNx (Warmest Night),TXn (Coldest Day),TXx (Warmest Day),DTR (Diurnal Temperature Range),TN10p (Cold Nights),TN90p (Warm Nights),TX10p (Cold Days),TX90p (Warm Days),Latitude,Longitude,Elevation
SHANNON AIRPORT,2013,3,31,2,0,0,2.989,26.9,6.4,9.6,31,31,10,0,0,0,-5.2,9,2.8,14.2,6.481,32.258,9.677,41.935,6.452,52.7,-8.9,15
SHANNON AIRPORT,2013,4,30,6,1,0,5.75,57.5,13.7,23.7,30,30,4,0,0,0,-2.9,10.6,5.5,15.9,7.12,16.667,10,6.667,0,52.7,-8.9,15
SHANNON AIRPORT,2013,5,31,5,1,0,4.367,65.5,13,30.2,31,31,0,0,0,0,4.4,11.3,11,20.1,6.361,0,12.903,22.581,0,52.7,-8.9,15
SHANNON AIRPORT,2013,6,30,4,4,0,7.044,63.4,15.4,45,30,30,0,0,0,0,6.7,13.7,14.1,24.6,7.503,0,3.333,10,20,52.7,-8.9,15
SHANNON AIRPORT,2013,7,31,5,1,0,6.389,57.5,14.1,27.8,31,31,0,0,8,0,10.4,17.1,15.9,29.5,8.826,0,38.71,0,35.484,52.7,-8.9,15
SHANNON AIRPORT,2013,8,31,3,3,1,6.66,66.6,20.8,56.1,31,31,0,0,0,0,10.1,17.2,17.4,21.7,5.832,0,19.355,0,0,52.7,-8.9,15
SHANNON AIRPORT,2013,9,30,2,0,0,3.682,40.5,6.4,20.7,30,30,0,0,0,0,7.4,15.3,13.3,23.2,6.093,3.333,30,3.333,26.667,52.7,-8.9,15
SHANNON AIRPORT,2013,10,31,8,5,0,6.647,126.3,18.1,47.6,31,31,0,0,0,0,1.8,16,11.8,20.3,5.823,6.452,29.032,0,35.484,52.7,-8.9,15
SHANNON AIRPORT,2013,11,30,9,2,0,7.2,86.4,19.3,41.8,30,30,3,0,0,0,-2.6,10,6.4,13.4,5.46,6.667,10,3.333,0,52.7,-8.9,15
SHANNON AIRPORT,2013,12,31,13,6,2,8.363,158.9,28.2,62,31,31,0,0,0,0,1,10.4,5.5,15,5.729,0,9.677,0,16.129,52.7,-8.9,15
SHANNON AIRPORT,2014,1,31,14,6,1,6.581,177.7,27,70.8,31,31,0,0,0,0,0,8.4,5.8,13.4,5.371,0,3.226,0,3.226,52.7,-8.9,15
SHANNON AIRPORT,2014,2,28,14,7,2,8.976,188.5,20.8,61.3,28,28,0,0,0,0,0.5,5.6,7.2,11.5,6.111,0,0,0,3.571,52.7,-8.9,15
SHANNON AIRPORT,2014,3,31,5,4,0,5.35,85.6,13.4,34.1,31,31,1,0,0,0,-1.1,8,7.6,15.1,6.687,6.452,12.903,0,12.903,52.7,-8.9,15
SHANNON AIRPORT,2014,4,30,2,1,0,4.089,36.8,10.1,20.8,30,30,0,0,0,0,1.9,10,11.4,19.1,7.34,3.333,30,0,16.667,52.7,-8.9,15
SHANNON AIRPORT,2014,5,31,6,2,0,5.74,86.1,18.4,36.6,31,31,0,0,0,0,6.3,11.6,12,22.3,6.784,0,16.129,9.677,9.677,52.7,-8.9,15
SHANNON AIRPORT,2014,6,30,4,0,0,3.96,39.6,7.1,24.9,30,30,0,0,2,0,3.7,15.4,14.6,25.9,8.407,6.667,16.667,0,16.667,52.7,-8.9,15
SHANNON AIRPORT,2014,7,31,2,0,0,3.191,35.1,6.8,14.8,31,31,0,0,2,0,7.8,17.5,17,27.4,6.89,6.452,41.935,0,19.355,52.7,-8.9,15
SHANNON AIRPORT,2014,8,31,6,2,0,5.52,82.8,15.6,30.3,31,31,0,0,0,0,5.8,15,16.3,21.9,6.671,9.677,0,3.226,0,52.7,-8.9,15
SHANNON AIRPORT,2014,9,30,3,3,1,11.867,71.2,38,38.1,30,30,0,0,0,0,5.9,14.6,15.7,23.9,8.623,13.333,20,0,50,52.7,-8.9,15
SHANNON AIRPORT,2014,10,31,7,2,0,5.253,99.8,15.6,29.5,31,31,0,0,0,0,1.8,13.6,12.7,18,6.642,12.903,16.129,0,22.581,52.7,-8.9,15
SHANNON AIRPORT,2014,11,30,9,5,2,7.906,126.5,22.3,49.1,30,30,0,0,0,0,0.8,8.8,7.5,14,6.547,0,0,0,6.667,52.7,-8.9,15
SHANNON AIRPORT,2014,12,31,8,3,0,5.821,110.6,20,42.5,31,31,3,0,0,0,-1.8,11,4.8,13.5,5.635,0,9.677,3.226,16.129,52.7,-8.9,15
SHANNON AIRPORT,2015,1,31,9,5,0,5.682,125,12.1,43.4,31,31,4,0,0,0,-3.3,7.8,3.7,14.7,6.006,3.226,3.226,0,12.903,52.7,-8.9,15
SHANNON AIRPORT,2015,2,28,8,2,0,6.012,96.2,13.9,53.8,28,28,7,0,0,0,-3.3,6.8,4.8,12.5,6.075,7.143,3.571,0,3.571,52.7,-8.9,15
SHANNON AIRPORT,2015,3,31,9,4,0,5.965,101.4,14.7,35.7,31,31,4,0,0,0,-1.1,9.5,5.9,14.6,7.413,12.903,3.226,3.226,6.452,52.7,-8.9,15
SHANNON AIRPORT,2015,4,30,5,2,0,7.6,60.8,18.6,26.8,30,30,1,0,0,0,-0.3,10,8.8,20,10.33,10,3.333,6.667,43.333,52.7,-8.9,15
SHANNON AIRPORT,2015,5,31,9,3,0,5.763,109.5,15.2,42,31,31,0,0,0,0,3.9,11.1,11,18.3,6.326,6.452,12.903,25.806,0,52.7,-8.9,15
SHANNON AIRPORT,2015,6,30,2,0,0,3.357,23.5,7.4,21.5,30,30,0,0,0,0,4.2,15.7,12.4,22.9,7.39,20,20,10,3.333,52.7,-8.9,15
SHANNON AIRPORT,2015,7,31,6,1,0,4.211,80,13.2,22.4,31,31,0,0,0,0,7.1,14.8,15.2,21.6,6.319,16.129,6.452,25.806,0,52.7,-8.9,15
SHANNON AIRPORT,2015,8,31,8,1,0,4.721,89.7,10.3,35.1,31,31,0,0,0,0,6.7,14.9,16.3,22.8,6.571,9.677,0,0,3.226,52.7,-8.9,15
SHANNON AIRPORT,2015,9,30,6,3,1,9.433,84.9,22.2,63.6,30,30,0,0,0,0,4.7,14.6,12.5,20.2,6.673,13.333,3.333,16.667,0,52.7,-8.9,15
SHANNON AIRPORT,2015,10,31,2,2,0,5.9,47.2,12.3,27.4,31,31,0,0,0,0,2.2,12.2,11.8,17,6.735,9.677,3.226,6.452,6.452,52.7,-8.9,15
SHANNON AIRPORT,2015,11,30,16,10,0,8.261,190,17.2,52.7,30,30,0,0,0,0,0.8,12.5,7.6,16.2,5.627,0,26.667,0,46.667,52.7,-8.9,15
SHANNON AIRPORT,2015,12,31,14,10,2,7.983,231.5,24.7,61.8,31,31,0,0,0,0,2.2,12,5.7,15.2,5.506,0,22.581,0,51.613,52.7,-8.9,15
SHANNON AIRPORT,2016,1,31,7,3,0,5.379,102.2,15.2,37.2,31,31,0,0,0,0,0,11.1,4.7,14.4,5.4,0,12.903,0,19.355,52.7,-8.9,15
SHANNON AIRPORT,2016,2,29,10,5,3,7.362,154.6,27.1,59.1,29,29,5,0,0,0,-2.8,10.6,5.3,11.7,5.803,6.897,13.793,0,6.897,52.7,-8.9,15
SHANNON AIRPORT,2016,3,31,5,0,0,4.682,51.5,9.6,40.4,31,31,3,0,0,0,-1.5,8.8,6.4,15,7.09,6.452,6.452,3.226,12.903,52.7,-8.9,15
SHANNON AIRPORT,2016,4,30,3,0,0,3.882,42.7,6.9,16.1,30,30,1,0,0,0,-0.8,8.4,7.7,17.5,8.55,13.333,0,13.333,16.667,52.7,-8.9,15
SHANNON AIRPORT,2016,5,31,4,1,0,4.787,38.3,11.4,23.3,31,31,0,0,0,0,3.6,13.1,12,22.9,8.742,3.226,22.581,0,25.806,52.7,-8.9,15
SHANNON AIRPORT,2016,6,30,6,1,0,5.238,68.1,11.7,24.5,30,30,0,0,1,0,7.4,14.8,14.2,25.7,7.147,0,30,3.333,26.667,52.7,-8.9,15
SHANNON AIRPORT,2016,7,31,3,1,0,4.273,64.1,11.9,26.7,31,31,0,0,2,0,10,16,15.1,28.5,6.032,0,6.452,12.903,6.452,52.7,-8.9,15
SHANNON AIRPORT,2016,8,31,7,3,1,7.343,102.8,23.5,62.1,31,31,0,0,0,0,9.6,16.8,16.3,25,6.313,0,9.677,3.226,9.677,52.7,-8.9,15
SHANNON AIRPORT,2016,9,30,8,0,0,4.105,86.2,8.8,25.6,30,30,0,0,0,0,6.5,17.5,13.5,23.8,5.923,3.333,16.667,0,13.333,52.7,-8.9,15
SHANNON AIRPORT,2016,10,31,3,0,0,5.467,32.8,10,30.7,31,31,0,0,0,0,2.1,14,11.4,18.3,6.477,9.677,6.452,0,6.452,52.7,-8.9,15
SHANNON AIRPORT,2016,11,30,6,2,0,7.178,64.6,13.2,33.6,30,30,8,0,0,0,-2.4,11.4,2.2,15.4,5.94,10,6.667,23.333,6.667,52.7,-8.9,15
SHANNON AIRPORT,2016,12,31,5,4,0,5.638,73.3,15.4,28.2,31,31,3,0,0,0,-3.4,11,4.9,15.4,6.2,6.452,6.452,6.452,25.806,52.7,-8.9,15
SHANNON AIRPORT,2017,1,31,2,0,0,3.992,47.9,10,19.3,31,31,5,0,0,0,-3.3,9.2,4.1,12.9,5.21,3.226,16.129,3.226,12.903,52.7,-8.9,15
SHANNON AIRPORT,2017,2,28,4,2,0,5.077,66,11.9,30.4,28,28,4,0,0,0,-1.9,9.8,5.5,13.5,5.925,3.571,32.143,0,32.143,52.7,-8.9,15
SHANNON AIRPORT,2017,3,31,9,4,2,7.682,130.6,25.5,58.6,31,31,0,0,0,0,0.2,11,7,17.6,6.661,3.226,29.032,0,45.161,52.7,-8.9,15
SHANNON AIRPORT,2017,4,30,1,0,0,3.55,14.2,6.5,18.6,30,30,0,0,0,0,0.2,9.7,10.7,17.2,7.007,6.667,20,0,20,52.7,-8.9,15
SHANNON AIRPORT,2017,5,31,2,1,1,7.05,42.3,20.5,22.6,31,31,0,0,0,0,2.7,14.2,13.3,22.7,8.752,3.226,32.258,0,29.032,52.7,-8.9,15
SHANNON AIRPORT,2017,6,30,5,3,0,5.513,82.7,16.2,42.2,30,30,0,0,2,0,8.8,16.5,13.6,26,6.53,0,10,3.333,13.333,52.7,-8.9,15
SHANNON AIRPORT,2017,7,31,8,4,1,8.727,130.9,36.9,65.7,31,31,0,0,0,0,8.6,17,15.4,25,6.787,9.677,9.677,12.903,6.452,52.7,-8.9,15
SHANNON AIRPORT,2017,8,31,4,1,1,4.869,77.9,30.2,44.6,31,31,0,0,0,0,8.5,15.8,15.2,23.2,6.229,6.452,3.226,9.677,3.226,52.7,-8.9,15
SHANNON AIRPORT,2017,9,30,7,2,0,5.179,98.4,15.8,30.8,30,30,0,0,0,0,4.6,15.3,12.9,22.2,6.317,16.667,6.667,10,3.333,52.7,-8.9,15
SHANNON AIRPORT,2017,10,31,5,1,0,5.443,76.2,13.1,34.5,31,31,0,0,0,0,3.9,14.3,12.9,18,5.674,3.226,9.677,0,12.903,52.7,-8.9,15
SHANNON AIRPORT,2017,11,30,8,3,1,6.5,123.5,29.4,48.8,30,30,2,0,0,0,-0.6,11.3,6,15.8,5.567,0,10,3.333,13.333,52.7,-8.9,15
SHANNON AIRPORT,2017,12,31,10,5,1,7.3,138.7,28.9,50.7,31,31,4,0,0,0,-2.9,9.3,2.8,14.5,5.577,3.226,9.677,3.226,6.452,52.7,-8.9,15
SHANNON AIRPORT,2018,1,31,16,9,0,8.067,193.6,18.5,54.3,31,31,3,0,0,0,-4.4,9.5,4.8,13.3,6.035,6.452,12.903,0,22.581,52.7,-8.9,15
SHANNON AIRPORT,2018,2,28,5,2,0,6.2,68.2,15.4,46.6,28,28,7,0,0,0,-3.8,7.3,0.8,13.6,6.554,10.714,3.571,10.714,3.571,52.7,-8.9,15
SHANNON AIRPORT,2018,3,31,4,0,0,3.946,51.3,8.1,14.2,31,31,8,0,0,0,-5,7.9,0.2,13.9,7.1,25.806,3.226,22.581,6.452,52.7,-8.9,15
SHANNON AIRPORT,2018,4,30,6,2,0,4.888,78.2,12.5,28.5,30,30,1,0,0,0,-1.5,10.9,8.3,19,7.1,3.333,20,3.333,10,52.7,-8.9,15
SHANNON AIRPORT,2018,5,31,2,1,1,6.25,50,23.9,31,31,31,0,0,1,0,3.1,13.7,12.1,26.3,9.077,9.677,29.032,3.226,41.935,52.7,-8.9,15
SHANNON AIRPORT,2018,6,30,1,0,0,2.28,11.4,5.1,9.9,30,30,0,0,8,0,5.5,16,15.4,32,9.903,13.333,43.333,0,46.667,52.7,-8.9,15
SHANNON AIRPORT,2018,7,31,3,3,0,8.457,59.2,19.7,47.7,31,31,0,0,3,0,9.4,17.1,17.1,28,8.49,3.226,25.806,3.226,29.032,52.7,-8.9,15
SHANNON AIRPORT,2018,8,31,1,1,0,3.394,54.3,12.6,27.1,31,31,0,0,0,0,5.3,16.5,15.3,23.8,6.377,12.903,12.903,6.452,6.452,52.7,-8.9,15
SHANNON AIRPORT,2018,9,30,4,2,1,5.436,76.1,20.3,38.2,30,30,0,0,0,0,3,14.7,12.2,22.9,6.833,23.333,3.333,10,10,52.7,-8.9,15
SHANNON AIRPORT,2018,10,31,2,2,0,4.65,46.5,15.7,32.6,31,31,1,0,0,0,-1.1,13.8,7.8,20.5,6.494,29.032,9.677,19.355,9.677,52.7,-8.9,15
SHANNON AIRPORT,2018,11,30,5,2,0,4.844,87.2,14.8,31.1,30,30,0,0,0,0,0.1,12.3,6.9,16.3,6.163,3.333,6.667,0,26.667,52.7,-8.9,15
SHANNON AIRPORT,2018,12,31,13,6,1,8.016,152.3,20.3,50,31,31,1,0,0,0,-0.2,10.4,8.3,14.2,4.535,0,29.032,0,12.903,52.7,-8.9,15
SHANNON AIRPORT,2019,1,31,4,1,0,4.28,64.2,11,25.2,31,31,2,0,0,0,-0.4,9.2,4.8,11.6,4.042,0,25.806,0,3.226,52.7,-8.9,15
SHANNON AIRPORT,2019,2,28,4,2,0,6,54,11.1,39.3,28,28,3,0,0,0,-3.7,11.4,4.3,15.1,6.175,7.143,35.714,3.571,57.143,52.7,-8.9,15
SHANNON AIRPORT,2019,3,31,11,6,4,9.75,175.5,23.7,65.8,31,31,0,0,0,0,0.7,10.1,5.1,17.3,6.887,0,9.677,6.452,22.581,52.7,-8.9,15
SHANNON AIRPORT,2019,4,30,2,2,1,5.608,67.3,24.9,33.7,30,30,0,0,0,0,1,11.6,7.4,21.7,7.787,0,20,10,23.333,52.7,-8.9,15
SHANNON AIRPORT,2019,5,31,1,0,0,3.671,25.7,7.4,18.6,31,31,0,0,0,0,0.8,14.4,10.9,19.3,7.935,12.903,22.581,3.226,3.226,52.7,-8.9,15
SHANNON AIRPORT,2019,6,30,5,1,0,6.263,50.1,14.6,30.8,30,30,0,0,1,0,4.8,17.8,12.3,28.4,7.58,13.333,6.667,16.667,13.333,52.7,-8.9,15
SHANNON AIRPORT,2019,7,31,2,1,0,6.138,49.1,19.7,35.3,31,31,0,0,0,0,8.3,17.8,17.5,24.1,6.926,6.452,16.129,0,3.226,52.7,-8.9,15
SHANNON AIRPORT,2019,8,31,14,4,1,7.222,166.1,24,57,31,31,0,0,0,0,8.5,15.6,16.3,23.6,6.11,3.226,16.129,3.226,3.226,52.7,-8.9,15
SHANNON AIRPORT,2019,9,30,7,3,2,6.781,108.5,25.9,65.5,30,30,0,0,0,0,6.1,14,14,21.5,6.63,3.333,6.667,0,10,52.7,-8.9,15
SHANNON AIRPORT,2019,10,31,7,2,0,5.089,96.7,18.9,55,31,31,0,0,0,0,1,12.2,7.6,16.7,6.119,16.129,0,9.677,0,52.7,-8.9,15
SHANNON AIRPORT,2019,11,30,8,3,0,7.585,98.6,14.6,30.8,30,30,3,0,0,0,-2,9.6,6.7,13.6,5.63,6.667,0,10,0,52.7,-8.9,15
SHANNON AIRPORT,2019,12,31,12,3,0,5.775,115.5,12,42.9,31,31,3,0,0,0,-1.8,10.4,4.2,13.5,5.332,6.452,9.677,3.226,16.129,52.7,-8.9,15
SHANNON AIRPORT,2020,1,31,6,2,0,4.544,72.7,11.7,29.7,31,31,3,0,0,0,-2,8.8,5.3,14.3,5.555,0,6.452,0,25.806,52.7,-8.9,15
SHANNON AIRPORT,2020,2,29,16,9,2,9.876,246.9,33.3,84.4,29,29,0,0,0,0,0.1,7,5.7,12.5,5.979,0,3.448,3.448,17.241,52.7,-8.9,15
SHANNON AIRPORT,2020,3,31,5,1,1,6.1,91.5,34.8,54.8,31,31,3,0,0,0,-1.8,9.1,6.3,14.4,6.906,6.452,3.226,3.226,9.677,52.7,-8.9,15
SHANNON AIRPORT,2020,4,30,3,1,0,6.35,38.1,15.8,23.2,30,30,1,0,0,0,-0.1,10.3,9.5,20.1,9.057,3.333,16.667,3.333,43.333,52.7,-8.9,15
SHANNON AIRPORT,2020,5,31,1,0,0,3.65,14.6,9.3,25.9,31,31,0,0,1,0,0.4,14.4,12.6,25.4,9.039,16.129,41.935,0,35.484,52.7,-8.9,15
SHANNON AIRPORT,2020,6,30,6,2,0,6.362,82.7,19.2,38.5,30,30,0,0,1,0,6.4,13.1,13.5,26,6.787,3.333,0,16.667,13.333,52.7,-8.9,15
SHANNON AIRPORT,2020,7,31,8,4,1,7.072,127.3,29,49.7,31,31,0,0,0,0,7,15.6,15.4,21.4,6.252,16.129,3.226,12.903,0,52.7,-8.9,15
SHANNON AIRPORT,2020,8,31,11,6,2,10.769,172.3,27,54.5,31,31,0,0,0,0,6.3,17,16,24.1,6.584,6.452,19.355,6.452,19.355,52.7,-8.9,15
SHANNON AIRPORT,2020,9,30,3,1,0,3.627,39.9,10.6,13.5,30,30,0,0,0,0,2.6,15.7,13.5,23.2,6.667,6.667,20,6.667,16.667,52.7,-8.9,15
SHANNON AIRPORT,2020,10,31,8,3,0,5.329,111.9,18.2,37.4,31,31,0,0,0,0,3.1,11.7,11.6,15.3,5.687,9.677,0,6.452,0,52.7,-8.9,15
SHANNON AIRPORT,2020,11,30,9,1,0,4.776,100.3,11.1,37.1,30,30,1,0,0,0,-0.1,11.2,7.2,16.1,5.49,3.333,6.667,0,16.667,52.7,-8.9,15
SHANNON AIRPORT,2020,12,31,9,5,1,5.832,128.3,20.2,37.6,31,31,3,0,0,0,-2.3,9.4,3.9,12.6,4.958,0,3.226,12.903,0,52.7,-8.9,15
SHANNON AIRPORT,2021,1,31,10,1,0,6.1,103.7,14.1,31,31,31,13,0,0,0,-4.6,8.8,2.6,12.1,6.058,19.355,12.903,25.806,6.452,52.7,-8.9,15
SHANNON AIRPORT,2021,2,28,6,2,0,5.643,79,17.1,37.4,28,28,2,0,0,0,-2.7,9.3,2.9,13.8,5.864,7.143,14.286,10.714,25,52.7,-8.9,15
SHANNON AIRPORT,2021,3,31,6,3,0,6.692,80.3,18.2,53.4,31,31,1,0,0,0,-0.8,11.8,4.6,17.2,6.487,3.226,29.032,9.677,19.355,52.7,-8.9,15
SHANNON AIRPORT,2021,4,30,0,0,0,1.843,12.9,2.3,6.5,30,30,3,0,0,0,-1.9,9.5,7.9,18.8,9.147,10,3.333,3.333,23.333,52.7,-8.9,15
SHANNON AIRPORT,2021,5,31,7,2,0,4.565,91.3,19.6,30.5,31,31,2,0,0,0,-0.6,10.9,11,22.6,8.297,22.581,0,6.452,6.452,52.7,-8.9,15
SHANNON AIRPORT,2021,6,30,0,0,0,2.62,13.1,4.7,7.7,30,30,0,0,0,0,4.9,14.9,14.8,22.5,8.263,16.667,13.333,3.333,3.333,52.7,-8.9,15
SHANNON AIRPORT,2021,7,31,6,2,1,6.867,82.4,23.9,54.5,31,31,0,0,10,0,10.2,18.7,16.2,29.6,7.8,0,29.032,3.226,32.258,52.7,-8.9,15
SHANNON AIRPORT,2021,8,31,7,2,0,5.621,78.7,15.4,46.2,31,31,0,0,1,0,9.2,16.2,15.6,25.3,6.461,0,6.452,9.677,16.129,52.7,-8.9,15
SHANNON AIRPORT,2021,9,30,6,1,0,5.875,70.5,15.7,23.4,30,30,0,0,1,0,6.9,16.7,14.8,27.9,5.57,0,43.333,0,23.333,52.7,-8.9,15
SHANNON AIRPORT,2021,10,31,13,2,1,6.747,128.2,22.2,40.6,31,31,0,0,0,0,4.5,15.6,11.9,19.2,5.768,3.226,22.581,0,25.806,52.7,-8.9,15
SHANNON AIRPORT,2021,11,30,3,1,0,3.975,47.7,11.5,33.5,30,30,3,0,0,0,-1.2,10.8,6,17.7,5.513,0,26.667,3.333,23.333,52.7,-8.9,15
SHANNON AIRPORT,2021,12,31,11,3,0,6.406,108.9,17.2,38.9,31,31,0,0,0,0,1.3,11,6.7,14.8,5.158,0,12.903,0,22.581,52.7,-8.9,15
SHANNON AIRPORT,2022,1,31,3,1,0,4.767,42.9,12.2,33.4,31,31,1,0,0,0,-0.9,11.9,6.6,13.3,5.623,0,9.677,0,9.677,52.7,-8.9,15
SHANNON AIRPORT,2022,2,28,11,5,1,6.819,143.2,22.4,50.5,28,28,0,0,0,0,0.6,9.4,7.4,13.3,5.296,0,42.857,0,32.143,52.7,-8.9,15
SHANNON AIRPORT,2022,3,31,2,1,0,5.614,39.3,16.1,36.6,31,31,7,0,0,0,-3.4,8.6,7.8,17.7,9.619,16.129,9.677,0,32.258,52.7,-8.9,15
SHANNON AIRPORT,2022,4,30,2,1,0,4.127,45.4,13.5,20.8,30,30,4,0,0,0,-2.5,10.6,9.8,18,8.707,16.667,20,0,13.333,52.7,-8.9,15
SHANNON AIRPORT,2022,5,31,3,0,0,3.785,49.2,7.8,20.1,31,31,0,0,0,0,5.8,13.4,14.6,21,6.913,0,41.935,0,22.581,52.7,-8.9,15
SHANNON AIRPORT,2022,6,30,6,3,0,6.673,73.4,18.6,52.3,30,30,0,0,0,0,6.4,15.8,14.4,23.2,6.307,0,16.667,3.333,3.333,52.7,-8.9,15
SHANNON AIRPORT,2022,7,31,1,0,0,3.333,20,7.7,18.5,31,31,0,0,5,0,10.4,16.8,16.3,30.8,7.129,0,22.581,0,19.355,52.7,-8.9,15
SHANNON AIRPORT,2022,8,31,2,2,0,5.229,36.6,16.9,28.9,31,31,0,0,5,0,7.9,15.1,18.1,30,9.671,6.452,9.677,0,32.258,52.7,-8.9,15
SHANNON AIRPORT,2022,9,30,11,2,1,6.86,102.9,24.5,34.7,30,30,0,0,0,0,4.6,15.2,15,21.6,7.55,3.333,16.667,0,10,52.7,-8.9,15
SHANNON AIRPORT,2022,10,31,12,2,0,5.438,141.4,16.7,35.8,31,31,0,0,0,0,5.3,14.6,11,19.5,5.394,0,35.484,0,29.032,52.7,-8.9,15
SHANNON AIRPORT,2022,11,30,12,3,0,6.995,132.9,17,46.4,30,30,0,0,0,0,1.9,14.9,8.7,17.4,5.4,0,16.667,0,26.667,52.7,-8.9,15
SHANNON AIRPORT,2022,12,31,7,1,1,6.373,95.6,21,44.1,31,31,11,0,0,1,-4.9,10.1,-0.1,13.8,5.313,32.258,3.226,32.258,6.452,52.7,-8.9,15
SHANNON AIRPORT,2023,1,31,6,2,0,6.569,85.4,18.8,56.8,31,31,7,0,0,0,-3.3,9.9,3.9,13.5,5.552,0,9.677,0,19.355,52.7,-8.9,15
SHANNON AIRPORT,2023,2,28,1,0,0,2.883,17.3,5.8,13.5,28,28,1,0,0,0,-0.8,10.4,7.8,14.1,5.457,0,46.429,0,25,52.7,-8.9,15
SHANNON AIRPORT,2023,3,31,8,2,0,5.4,113.4,12.3,41.2,31,31,1,0,0,0,-0.9,10.8,3.5,16,6.319,6.452,25.806,16.129,32.258,52.7,-8.9,15
SHANNON AIRPORT,2023,4,30,3,1,0,4.98,49.8,14.3,26,30,30,1,0,0,0,-0.2,12,9.7,20,7.46,3.333,23.333,3.333,13.333,52.7,-8.9,15
SHANNON AIRPORT,2023,5,31,3,2,1,6.167,55.5,20.2,42.3,31,31,0,0,0,0,4.5,13.6,13.9,24.9,8.952,0,29.032,0,38.71,52.7,-8.9,15
SHANNON AIRPORT,2023,6,30,8,2,0,6.708,87.2,15.5,32.8,30,30,0,0,4,0,7.5,17.5,17.1,25.7,9.597,0,50,0,60,52.7,-8.9,15
SHANNON AIRPORT,2023,7,31,11,6,1,6.977,153.5,20.4,65.2,31,31,0,0,0,0,9.1,15,16.4,21.9,5.716,3.226,3.226,3.226,0,52.7,-8.9,15
SHANNON AIRPORT,2023,8,31,2,1,1,4.65,65.1,24.3,29.5,31,31,0,0,1,0,9.4,17,16.1,26.6,6.232,0,9.677,3.226,6.452,52.7,-8.9,15
SHANNON AIRPORT,2023,9,30,9,4,0,7.879,110.3,18.4,41,30,30,0,0,5,0,5,17.4,13.1,27.4,7.513,3.333,20,3.333,33.333,52.7,-8.9,15
SHANNON AIRPORT,2023,10,31,9,3,1,7.015,140.3,31.3,49.6,31,31,0,0,0,0,0.8,15.3,10.7,21.5,6.223,6.452,16.129,3.226,22.581,52.7,-8.9,15
SHANNON AIRPORT,2023,11,30,6,3,0,5.239,94.3,12.5,35.2,30,30,1,0,0,0,-1.3,10.8,4.6,14,4.933,0,13.333,3.333,10,52.7,-8.9,15
SHANNON AIRPORT,2023,12,31,13,4,0,6.25,137.5,17.3,51.5,31,31,5,0,0,0,-3.3,11.3,3.6,13.1,5.016,16.129,25.806,12.903,16.129,52.7,-8.9,15
SherkinIsland,1972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,-9.4,21
SherkinIsland,1972,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,-9.4,21
SherkinIsland,1972,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,-9.4,21
SherkinIsland,1972,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,-9.4,21
SherkinIsland,1972,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,-9.4,21
SherkinIsland,1972,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,-9.4,21
SherkinIsland,1972,7,31,3,2,0,6.914,48.4,19.7,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,-9.4,21
SherkinIsland,1972,8,31,3,1,0,6.48,32.4,12.2,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,-9.4,21
SherkinIsland,1972,9,30,1,0,0,5.55,11.1,6.4,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,-9.4,21
SherkinIsland,1972,10,31,6,2,0,7.533,67.8,19,40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,-9.4,21
SherkinIsland,1972,11,30,11,6,0,8.306,141.2,18.9,42.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,-9.4,21
SherkinIsland,1972,12,31,12,2,0,5.545,122,13,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,-9.4,21
SherkinIsland,1973,1,31,5,3,1,7,91,21.5,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,-9.4,21
SherkinIsland,1973,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,-9.4,21
SherkinIsland,1973,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,-9.4,21
